Column1,lat,long,address,closestMRTStation,distToMRTStation,timeToMRTStation,MRTStationsIn10km
2179,1.355138455,103.7382181,BT BATOK WEST AVE 8 440B,Chinese Garden,2.353,28.23333333,30
2180,1.346023415,103.741411,BT BATOK WEST AVE 8 176,Bukit Batok,1.142,13.7,36
2181,1.362932637,103.7521942,BT BATOK WEST AVE 5 384,Bukit Gombak,0.487,5.85,20
2182,1.364850176,103.7521618,BT BATOK WEST AVE 5 388,Bukit Gombak,0.721,8.65,31
2183,1.356604807,103.7386282,BT BATOK WEST AVE 8 442A,Chinese Garden,2.409,28.9,29
2184,1.354970757,103.7503995,BT BATOK ST 52 535,Bukit Gombak,0.564,6.766666667,34
2185,1.289056347,103.8275021,BEO CRES 40,Redhill,1.778,21.33333333,17
2186,1.288359771,103.8270569,BEO CRES 36,Tiong Bahru,0.559,6.716666667,66
2187,1.290138585,103.8284533,HAVELOCK RD 57,Tiong Bahru,1.019,12.23333333,69
2188,1.290214202,103.8223568,HENDERSON CRES 105,Redhill,0.833,10,66
2189,1.286756544,103.8101217,HOY FATT RD 28,Redhill,0.991,11.91666667,59
2190,1.288295797,103.8261447,JLN BT HO SWEE 46,Tiong Bahru,0.596,7.166666667,26
2191,1.286621904,103.8089633,JLN BT MERAH 11,Redhill,1.172,14.06666667,58
2192,1.288114518,103.8290403,JLN KLINIK 20,Tiong Bahru,0.521,6.25,68
2193,1.287669769,103.8282029,JLN KLINIK 30,Tiong Bahru,0.447,5.366666667,66
2194,1.283062285,103.8260599,JLN MEMBINA 26A,Tiong Bahru,0.543,6.516666667,64
2195,1.289229289,103.8091934,JLN RUMAH TINGGI 37,Redhill,1.048,12.58333333,59
2196,1.278159465,103.8204753,TELOK BLANGAH CRES 13,Tiong Bahru,1.743,20.91666667,59
2197,1.278053652,103.8215046,TELOK BLANGAH CRES 16,Tiong Bahru,1.575,18.9,31
2198,1.271295976,103.8105076,TELOK BLANGAH DR 44,Telok Blangah,0.235,2.816666667,53
2199,1.274896709,103.8086953,TELOK BLANGAH DR 75,Telok Blangah,0.678,8.15,52
2200,1.273476841,103.8068103,TELOK BLANGAH ST 31 80B,Telok Blangah,0.714,8.566666667,52
2201,1.286835248,103.8313476,BOON TIONG RD 6A,Tiong Bahru,0.665,7.983333333,69
2202,1.275071819,103.8258872,BT PURMEI RD 114,HarbourFront,1.845,22.13333333,49
2203,1.27469944,103.8404854,CANTONMENT CL 13,Outram Park,0.721,8.65,66
2204,1.289742097,103.8213757,HENDERSON CRES 103,Redhill,0.844,10.11666667,66
2205,1.289424524,103.8223055,HENDERSON CRES 106,Redhill,0.732,8.783333333,66
2206,1.28748905,103.8117141,HOY FATT RD 49,Jurong East,10.674,128.15,0
2207,1.277837333,103.8308146,JLN BT MERAH 146,Outram Park,1.249,14.98333333,65
2208,1.284887947,103.8264446,JLN MEMBINA 22,Tiong Bahru,0.287,3.45,66
2209,1.281945984,103.8279111,KIM TIAN RD 119D,Tiong Bahru,0.76,9.116666667,48
2210,1.28871632,103.8168546,REDHILL RD 76A,Redhill,0.144,1.733333333,64
2211,1.289023143,103.816276,REDHILL RD 75C,Redhill,0.151,1.816666667,63
2212,1.274506393,103.8105355,TELOK BLANGAH DR 64,Telok Blangah,0.731,8.766666667,53
2213,1.276756464,103.8085252,TELOK BLANGAH HTS 86,Jurong East,11.98,143.8166667,0
2214,1.27368174,103.8065794,TELOK BLANGAH ST 31 80A,Telok Blangah,0.755,9.066666667,51
2215,1.286814178,103.8289283,BOON TIONG RD 9B,Tiong Bahru,0.371,4.45,66
2216,1.281759271,103.8068622,DEPOT RD 114,Redhill,1.967,23.61666667,33
2217,1.278600687,103.8270854,JLN BT MERAH 135,Tiong Bahru,1.156,13.86666667,64
2218,1.287718959,103.8072806,JLN BT MERAH 13,Redhill,1.355,16.26666667,57
2219,1.277395442,103.8204697,TELOK BLANGAH CRES 14,Tiong Bahru,1.685,20.21666667,59
2220,1.273849941,103.8112471,TELOK BLANGAH DR 52,Orchard,4.854,58.25,10
2221,1.377566635,103.7706606,PENDING RD 123,Pending,0.307,3.683333333,29
2222,1.375372172,103.7734541,PENDING RD 221,Pending,0.382,4.583333333,30
2223,1.375262988,103.7716565,PENDING RD 229,Pending,0.157,1.883333333,30
2224,1.375348223,103.7696578,PETIR RD 139,Pending,0.352,4.233333333,25
2225,1.376391724,103.7679128,PETIR RD 142,Petir,0.261,3.133333333,30
2226,1.384611897,103.7596027,SENJA RD 633D,Senja,0.482,5.783333333,31
2227,1.381002047,103.7740547,BANGKIT RD 249,Choa Chu Kang,3.969,47.61666667,11
2228,1.376835521,103.7748258,BANGKIT RD 275,Pending,0.5,6,30
2229,1.38406017,103.7619286,BT PANJANG RING RD 613,Senja,0.217,2.6,31
2230,1.384319661,103.7688659,FAJAR RD 418,Fajar,0.28,3.366666667,27
2231,1.377367365,103.7677488,GANGSA RD 109,Petir,0.172,2.066666667,29
2232,1.379929415,103.7667622,GANGSA RD 173,Bukit Panjang,0.703,8.45,21
2233,1.377863721,103.7681392,GANGSA RD 110,Petir,0.238,2.866666667,29
2234,1.386627039,103.7690216,JELAPANG RD 509,Segar,0.239,2.866666667,26
2235,1.385550676,103.7642364,JELAPANG RD 531,Jelapang,0.191,2.3,29
2236,1.379257887,103.7629971,JELEBU RD 181,Choa Chu Kang,2.533,30.38333333,15
2237,1.375540494,103.7725452,PENDING RD 225,Pending,0.183,2.2,30
2238,1.373430254,103.7739241,PETIR RD 205,Pending,0.521,6.25,30
2239,1.383196867,103.7684541,SAUJANA RD 416,Fajar,0.367,4.4,29
2240,1.388794537,103.7698918,SEGAR RD 546B,Segar,0.24,2.883333333,26
2241,1.38852629,103.7703529,SEGAR RD 546A,Bukit Panjang,1.949,23.38333333,15
2242,1.387611612,103.7717174,SEGAR RD 459,Segar,0.381,4.583333333,26
2243,1.38840059,103.7718822,SEGAR RD 484,Segar,0.413,4.95,26
2244,1.388043942,103.7710676,SEGAR RD 458,Segar,0.31,3.716666667,26
2245,1.386685483,103.7597589,SENJA RD 630,Senja,0.651,7.816666667,29
2246,1.386021061,103.7628543,SENJA RD 621,Jelapang,0.281,3.366666667,29
2247,1.379716969,103.7718713,BT PANJANG RING RD 241,Bukit Panjang,1.404,16.85,18
2248,1.385855576,103.7617375,BT PANJANG RING RD 620,Jelapang,0.392,4.716666667,29
2249,1.383684295,103.770077,FAJAR RD 440,Fajar,0.15,1.8,27
2250,1.383945101,103.7696137,FAJAR RD 419,Fajar,0.178,2.133333333,27
2251,1.388036222,103.7667078,JELAPANG RD 517,Yew Tee,3.421,41.03333333,11
2252,1.388992571,103.7695007,SEGAR RD 546C,Segar,0.219,2.633333333,25
2253,1.389651984,103.7727109,SEGAR RD 479,Segar,0.616,7.383333333,26
2254,1.387889257,103.7732879,SEGAR RD 469,Fajar,0.575,6.9,23
2255,1.389694033,103.7683858,SEGAR RD 549A,Segar,0.352,4.216666667,28
2256,1.386528024,103.759279,SENJA RD 629,Senja,0.653,7.833333333,29
2257,1.38340068,103.7612369,SENJA RD 610,Senja,0.222,2.666666667,31
2258,1.379593322,103.7738546,BANGKIT RD 254,Choa Chu Kang,3.902,46.81666667,7
2259,1.381805828,103.7688629,FAJAR RD 408,Fajar,0.421,5.066666667,28
2260,1.385414239,103.7716808,FAJAR RD 453,Fajar,0.215,2.583333333,27
2261,1.384790718,103.765617,JELAPANG RD 528,Bukit Panjang,1.15,13.8,18
2262,1.382058449,103.7640154,JELAPANG RD 544,Senja,0.275,3.316666667,32
2263,1.384184146,103.7664346,JELAPANG RD 503,Jelapang,0.468,5.616666667,28
2264,1.388416407,103.7732636,SEGAR RD 470,Segar,0.613,7.35,26
2265,1.318333372,103.8080972,QUEEN'S RD 3,Farrer Road,0.143,1.716666667,67
2266,1.339408681,103.7726057,TOH YI DR 16,Bukit Batok,3.422,41.05,19
2267,1.287377627,103.8394071,JLN KUKOH 8,Chinatown,0.789,9.483333333,74
2268,1.27624052,103.8430061,TG PAGAR PLAZA 5,Tanjong Pagar,0.687,8.25,69
2269,1.27521198,103.8427089,TG PAGAR PLAZA 2,Tanjong Pagar,0.756,9.066666667,67
2270,1.284193538,103.8459859,UPP CROSS ST 532,Chinatown,0.326,3.916666667,72
2271,1.284565755,103.8453799,UPP CROSS ST 533,Chinatown,0.257,3.083333333,72
2272,1.299009418,103.8522849,WATERLOO ST 264,Bras Basah,0.397,4.766666667,77
2273,1.298608861,103.852267,WATERLOO ST 263,Bras Basah,0.334,4.016666667,77
2274,1.305680317,103.8508577,BUFFALO RD 663,Little India,0.288,3.466666667,79
2275,1.306710983,103.8501344,BUFFALO RD 661,Little India,0.163,1.966666667,79
2276,1.308159167,103.8551478,ROWELL RD 641,Jalan Besar,0.47,5.633333333,69
2277,1.298539163,103.851856,WATERLOO ST 262,Bras Basah,0.324,3.9,77
2278,1.391339945,103.7439319,CHOA CHU KANG ST 51 535,Yew Tee,0.926,11.11666667,27
2279,1.37580546,103.7447935,CHOA CHU KANG AVE 1 807A,Keat Hong,0.776,9.316666667,29
2280,1.37727908,103.738418,CHOA CHU KANG AVE 5 476D,South View,1.076,12.91666667,28
2281,1.393717621,103.7453038,CHOA CHU KANG ST 52 572,Yew Tee,0.564,6.766666667,27
2282,1.373672331,103.7420008,KEAT HONG CL 804A,South View,1.432,17.2,29
2283,1.380470546,103.7552111,TECK WHYE AVE 10,Choa Chu Kang,1.522,18.25,9
2284,1.378507992,103.7507074,TECK WHYE LANE 114,Keat Hong,0.24,2.883333333,29
2285,1.377957988,103.7529316,TECK WHYE LANE 106,Teck Whye,0.211,2.533333333,30
2286,1.381836983,103.7494648,CHOA CHU KANG AVE 1 202,Keat Hong,0.488,5.866666667,30
2287,1.375592498,103.7460213,CHOA CHU KANG AVE 1 808B,Keat Hong,0.721,8.666666667,29
2288,1.376044182,103.7451709,CHOA CHU KANG AVE 1 807B,Choa Chu Kang,1.401,16.81666667,12
2289,1.378035475,103.7450193,CHOA CHU KANG AVE 2 252,South View,0.37,4.433333333,29
2290,1.380627988,103.7415201,CHOA CHU KANG AVE 3 410,South View,0.524,6.283333333,29
2291,1.382373003,103.7413523,CHOA CHU KANG AVE 4 418,Choa Chu Kang,0.631,7.566666667,17
2292,1.381286516,103.7375353,CHOA CHU KANG AVE 4 443,Choa Chu Kang,1.093,13.13333333,26
2293,1.373730848,103.7459298,CHOA CHU KANG AVE 7 811A,Keat Hong,1.048,12.58333333,29
2294,1.374546441,103.7463042,CHOA CHU KANG AVE 7 810A,Keat Hong,1.029,12.35,29
2295,1.404678619,103.7463149,CHOA CHU KANG CRES 683C,Yew Tee,1.064,12.78333333,26
2296,1.401022358,103.7498624,CHOA CHU KANG CRES 660,Yew Tee,0.573,6.866666667,16
2297,1.402000843,103.7466849,CHOA CHU KANG CRES 676A,Yew Tee,0.724,8.7,26
2298,1.380947507,103.7464958,CHOA CHU KANG CTRL 228,South View,0.291,3.5,30
2299,1.383356942,103.746606,CHOA CHU KANG CTRL 217,Choa Chu Kang,0.536,6.433333333,29
2300,1.383083024,103.7470766,CHOA CHU KANG CTRL 216,Choa Chu Kang,0.562,6.733333333,29
2301,1.394707221,103.7472695,CHOA CHU KANG DR 784,Yew Tee,0.382,4.583333333,26
2302,1.384098307,103.745499,CHOA CHU KANG LOOP 340,Choa Chu Kang,0.374,4.483333333,28
2303,1.395166013,103.749224,CHOA CHU KANG NTH 6 792,Yew Tee,0.446,5.35,27
2304,1.389594981,103.743248,CHOA CHU KANG ST 51 501,Choa Chu Kang,0.845,10.13333333,19
2305,1.390443299,103.745744,CHOA CHU KANG ST 53 704,Choa Chu Kang,0.778,9.333333333,27
2306,1.391799945,103.7456212,CHOA CHU KANG ST 53 702,Yew Tee,0.753,9.05,27
2307,1.391317666,103.7459308,CHOA CHU KANG ST 53 703,Yew Tee,0.85,10.2,22
2308,1.397802538,103.7496233,CHOA CHU KANG ST 64 640,Yew Tee,0.286,3.433333333,27
2309,1.375135757,103.7430316,KEAT HONG CL 801D,South View,1.001,12.03333333,29
2310,1.374793802,103.7426071,KEAT HONG CL 802C,South View,1.124,13.5,28
2311,1.372747704,103.7431574,KEAT HONG CL 805B,South View,1.404,16.86666667,29
2312,1.378303571,103.7501081,TECK WHYE LANE 121,Keat Hong,0.141,1.7,28
2313,1.376623081,103.7430682,CHOA CHU KANG AVE 2 296D,South View,0.642,7.716666667,29
2314,1.380712996,103.7368914,CHOA CHU KANG AVE 4 446,South View,1.146,13.76666667,26
2315,1.374217649,103.7454677,CHOA CHU KANG AVE 7 810B,Keat Hong,1.115,13.38333333,29
2316,1.404664799,103.7485045,CHOA CHU KANG CRES 686B,Yew Tee,0.997,11.96666667,26
2317,1.404006084,103.7467671,CHOA CHU KANG CRES 684A,Yew Tee,0.959,11.51666667,26
2318,1.404091154,103.7481462,CHOA CHU KANG CRES 686D,Yew Tee,0.912,10.95,26
2319,1.380926802,103.7485596,CHOA CHU KANG CTRL 205,Keat Hong,0.409,4.9,25
2320,1.389761246,103.7424825,CHOA CHU KANG ST 51 513,Choa Chu Kang,1.094,13.11666667,27
2321,1.394616885,103.7457688,CHOA CHU KANG ST 52 566,Yew Tee,0.428,5.15,27
2322,1.394838731,103.7503524,CHOA CHU KANG ST 54 770,Yew Tee,0.668,8.016666667,27
2323,1.379995549,103.7569631,JLN TECK WHYE 158,Phoenix,0.28,3.35,31
2324,1.374741375,103.7428515,KEAT HONG CL 802B,South View,1.079,12.96666667,28
2325,1.380827687,103.7524766,TECK WHYE LANE 144,Teck Whye,0.774,9.3,30
2326,1.378297688,103.7540714,TECK WHYE LANE 18,Choa Chu Kang,1.649,19.78333333,11
2327,1.380411812,103.7525805,TECK WHYE LANE 141,Keat Hong,0.583,7,31
2328,1.376847726,103.741509,CHOA CHU KANG AVE 2 296B,South View,0.758,9.1,29
2329,1.380254434,103.7432144,CHOA CHU KANG AVE 3 282,South View,0.308,3.7,30
2330,1.38457388,103.7403688,CHOA CHU KANG AVE 4 436,Choa Chu Kang,0.797,9.566666667,28
2331,1.378635453,103.7361868,CHOA CHU KANG AVE 4 457,South View,1.303,15.63333333,26
2332,1.378986387,103.734822,CHOA CHU KANG AVE 4 454,South View,1.466,17.6,26
2333,1.401474823,103.7507914,CHOA CHU KANG CRES 662,Yew Tee,0.704,8.45,26
2334,1.401553764,103.7469941,CHOA CHU KANG CRES 674,Yew Tee,0.633,7.6,26
2335,1.393171515,103.7461337,CHOA CHU KANG NTH 5 758,Yew Tee,0.544,6.516666667,27
2336,1.392375349,103.7469373,CHOA CHU KANG NTH 5 753,Yew Tee,0.719,8.633333333,27
2337,1.395825412,103.7450273,CHOA CHU KANG NTH 6 560,Yew Tee,0.469,5.616666667,9
2338,1.391354054,103.7418933,CHOA CHU KANG ST 51 526,Choa Chu Kang,1.062,12.75,27
2339,1.381159263,103.7563626,JLN TECK WHYE 164,Phoenix,0.517,6.2,31
2340,1.377889646,103.7542399,TECK WHYE LANE 101,Teck Whye,0.195,2.35,32
2341,1.378324137,103.7529508,TECK WHYE LANE 108,Teck Whye,0.261,3.133333333,30
2342,1.378841849,103.7503406,TECK WHYE LANE 120,Keat Hong,0.183,2.2,29
2343,1.313067181,103.7673393,CLEMENTI AVE 2 329,Clementi,0.429,5.15,40
2344,1.31427266,103.7713609,CLEMENTI AVE 2 352,Clementi,0.967,11.6,48
2345,1.315185027,103.7684327,CLEMENTI AVE 2 334,Clementi,0.521,6.25,44
2346,1.314020576,103.7627406,CLEMENTI AVE 3 432,Clementi,0.47,5.65,41
2347,1.32035339,103.7658297,CLEMENTI AVE 4 310,Clementi,0.74,8.883333333,40
2348,1.320920573,103.7648592,CLEMENTI AVE 4 304,Clementi,0.848,10.18333333,41
2349,1.319120531,103.7690577,CLEMENTI AVE 5 341,Clementi,0.878,10.53333333,44
2350,1.304547045,103.7687736,CLEMENTI WEST ST 1 610,Clementi,1.677,20.11666667,36
2351,1.304304597,103.7616832,CLEMENTI WEST ST 2 714,Clementi,1.763,21.16666667,31
2352,1.304927243,103.7635194,CLEMENTI WEST ST 2 729,Clementi,1.565,18.78333333,31
2353,1.306289119,103.7615181,CLEMENTI WEST ST 2 710,Clementi,1.598,19.18333333,31
2354,1.306748962,103.7606336,WEST COAST RD 703,Clementi,1.664,19.96666667,31
2355,1.311441232,103.769692,C'WEALTH AVE WEST 410,Clementi,0.743,8.916666667,44
2356,1.313585749,103.7690843,CLEMENTI AVE 2 358,Clementi,0.721,8.65,45
2357,1.314740295,103.7674876,CLEMENTI AVE 2 332,Clementi,0.361,4.333333333,35
2358,1.316777163,103.7708971,CLEMENTI AVE 5 348,Clementi,0.961,11.53333333,45
2359,1.324460582,103.7711846,CLEMENTI ST 13 117,Clementi,1.987,23.85,45
2360,1.302409531,103.7628048,CLEMENTI WEST ST 2 716,Clementi,1.872,22.48333333,30
2361,1.310320167,103.7604116,WEST COAST DR 511,Clementi,1.232,14.8,31
2362,1.311581073,103.771625,C'WEALTH AVE WEST 414,Dover,0.895,10.73333333,49
2363,1.309626523,103.7711231,CLEMENTI AVE 1 425,Dover,1.118,13.4,38
2364,1.316055677,103.7691127,CLEMENTI AVE 2 337,Clementi,0.691,8.283333333,42
2365,1.311569936,103.7668671,CLEMENTI AVE 3 458,Clementi,0.486,5.833333333,42
2366,1.30310124,103.7634131,CLEMENTI WEST ST 2 723,Clementi,1.805,21.66666667,30
2367,1.32014419,103.7632535,CLEMENTI AVE 6 201,Jurong East,3.107,37.3,7
2368,1.329654615,103.8871836,BALAM RD 30,MacPherson,0.695,8.333333333,88
2369,1.326154695,103.886047,CIRCUIT RD 46,Mattar,0.61,7.316666667,87
2370,1.321381183,103.8843063,ALJUNIED CRES 99,Aljunied,0.903,10.83333333,79
2371,1.309640784,103.8844718,CASSIA CRES 34,Mountbatten,0.563,6.766666667,66
2372,1.323233105,103.8856046,CIRCUIT RD 87,Mattar,0.749,9,82
2373,1.32665458,103.886119,CIRCUIT RD 44,Mattar,0.555,6.666666667,87
2374,1.326482283,103.8855449,CIRCUIT RD 43,Mattar,0.489,5.866666667,87
2375,1.325023293,103.8874615,CIRCUIT RD 69,Bukit Batok,18.437,221.2333333,0
2376,1.320389363,103.901842,EUNOS CRES 31,Eunos,0.164,1.966666667,75
2377,1.329429595,103.9027868,UBI AVE 1 316,Ubi,0.564,6.783333333,80
2378,1.330480963,103.8865792,BALAM RD 28,MacPherson,0.836,10.03333333,87
2379,1.309443155,103.8833363,CASSIA CRES 30,Mountbatten,0.557,6.683333333,67
2380,1.309416071,103.8839001,CASSIA CRES 32,Mountbatten,0.535,6.416666667,67
2381,1.317679503,103.8849715,GEYLANG EAST CTRL 122,Aljunied,0.505,6.066666667,78
2382,1.316996486,103.8977489,GEYLANG SERAI 2A,Eunos,0.847,10.15,71
2383,1.307870562,103.8831922,PINE CL 1,Mountbatten,0.351,4.216666667,66
2384,1.318183439,103.9013112,SIMS AVE 844,Eunos,0.41,4.916666667,72
2385,1.317160584,103.8765829,SIMS DR 43,Aljunied,0.903,10.85,74
2386,1.328294349,103.9042044,UBI AVE 1 324,Ubi,0.766,9.2,78
2387,1.32566117,103.8997332,UBI AVE 1 347,Ubi,0.614,7.366666667,82
2388,1.325828343,103.9005811,UBI AVE 1 349,Ubi,0.71,8.516666667,82
2389,1.323143131,103.9034491,EUNOS CRES 14,Eunos,0.477,5.733333333,76
2390,1.322686619,103.9035009,EUNOS CRES 13,Eunos,0.426,5.116666667,76
2391,1.322756054,103.8832352,PAYA LEBAR WAY 123,Mattar,0.814,9.766666667,82
2392,1.307043059,103.8826884,PINE CL 5,Mountbatten,0.225,2.716666667,67
2393,1.353569053,103.8887057,HOUGANG AVE 1 113,Kovan,1.253,15.05,85
2394,1.352892615,103.8866553,HOUGANG AVE 1 124,Kovan,1.182,14.18333333,84
2395,1.35313872,103.8877274,HOUGANG AVE 1 116,Kovan,1.166,13.98333333,85
2396,1.375175075,103.8965377,HOUGANG AVE 10 415,Hougang,0.996,11.96666667,65
2397,1.363137208,103.8931845,HOUGANG AVE 3 2,Kovan,1.156,13.86666667,70
2398,1.364245984,103.8914777,HOUGANG AVE 3 21,Kovan,0.986,11.83333333,77
2399,1.363831912,103.8907377,HOUGANG AVE 3 20,Kovan,0.937,11.25,65
2400,1.364866664,103.890728,HOUGANG AVE 3 23,Kovan,0.924,11.08333333,78
2401,1.373785015,103.8838491,HOUGANG AVE 4 667,Hougang,1.261,15.13333333,68
2402,1.374039851,103.8843911,HOUGANG AVE 4 665,Hougang,1.248,14.96666667,67
2403,1.36572844,103.8966202,HOUGANG AVE 5 319,Hougang,0.943,11.31666667,74
2404,1.375119192,103.8907261,HOUGANG AVE 6 528,Hougang,0.61,7.316666667,66
2405,1.364975847,103.8968099,HOUGANG AVE 7 316,Hougang,1.021,12.25,74
2406,1.370141371,103.8978503,HOUGANG AVE 7 340,Hougang,0.967,11.6,70
2407,1.369813241,103.882211,HOUGANG AVE 8 626,Hougang,1.563,18.75,71
2408,1.371184632,103.8842546,HOUGANG AVE 8 677,Hougang,1.181,14.18333333,71
2409,1.371463501,103.8847446,HOUGANG AVE 8 679,Hougang,1.085,13.03333333,71
2410,1.375757967,103.8820328,HOUGANG AVE 9 933A,Hougang,1.775,21.3,67
2411,1.375126661,103.8822349,HOUGANG AVE 9 932B,Hougang,1.799,21.58333333,66
2412,1.375265581,103.881751,HOUGANG AVE 9 932A,Hougang,1.774,21.28333333,66
2413,1.358762584,103.8914601,HOUGANG ST 22 246,Kovan,0.951,11.41666667,79
2414,1.376647194,103.8867716,HOUGANG ST 61 692,Buangkok,1.332,15.98333333,65
2415,1.380486617,103.8807097,BUANGKOK CRES 981A,Renjong,1.843,22.11666667,62
2416,1.380452308,103.8793332,BUANGKOK CRES 981D,Fernvale,1.85,22.18333333,63
2417,1.379538903,103.8799545,BUANGKOK CRES 979C,Renjong,1.811,21.73333333,64
2418,1.37932815,103.8777892,BUANGKOK GREEN 987C,Fernvale,1.822,21.85,66
2419,1.379467597,103.8772665,BUANGKOK GREEN 988A,Fernvale,1.774,21.28333333,67
2420,1.358547028,103.8885239,HOUGANG AVE 1 232,Kovan,0.638,7.666666667,83
2421,1.351815936,103.8884481,HOUGANG AVE 1 167,Kovan,1.468,17.61666667,85
2422,1.372356451,103.8949681,HOUGANG AVE 10 463,Hougang,0.721,8.666666667,70
2423,1.374642023,103.8963538,HOUGANG AVE 10 403,Hougang,0.918,11.01666667,68
2424,1.377171374,103.895401,HOUGANG AVE 10 456,Buangkok,0.981,11.76666667,65
2425,1.360428288,103.8922069,HOUGANG AVE 3 253,Kovan,0.899,10.78333333,79
2426,1.378335656,103.8865532,HOUGANG AVE 4 576,Renjong,1.285,15.41666667,61
2427,1.37575573,103.8902879,HOUGANG AVE 6 531,Hougang,0.753,9.05,66
2428,1.36930321,103.8983512,HOUGANG AVE 7 336,Hougang,0.91,10.91666667,70
2429,1.369680219,103.8983372,HOUGANG AVE 7 337,Hougang,0.957,11.48333333,70
2430,1.372406483,103.8876124,HOUGANG AVE 8 507,Hougang,0.767,9.216666667,69
2431,1.369954124,103.8812179,HOUGANG AVE 8 629,Ang Mo Kio,3.923,47.08333333,6
2432,1.351640224,103.8804862,HOUGANG ST 11 158,Serangoon,1.016,12.18333333,89
2433,1.377556512,103.8875557,HOUGANG ST 51 573,Buangkok,1.256,15.08333333,61
2434,1.375745444,103.8854128,HOUGANG ST 61 686,Hougang,1.378,16.53333333,65
2435,1.376622658,103.8807505,HOUGANG ST 91 927,Hougang,1.857,22.28333333,67
2436,1.374219256,103.8810151,HOUGANG ST 92 945,Hougang,1.738,20.86666667,67
2437,1.351518498,103.8875775,LOR AH SOO 129,Kovan,1.508,18.1,85
2438,1.375938451,103.9010845,UPP SERANGOON CRES 473B,Kangkar,1.237,14.85,66
2439,1.378466897,103.9008042,UPP SERANGOON CRES 470C,Kangkar,1.079,12.95,63
2440,1.375218194,103.8999953,UPP SERANGOON CRES 475C,Kangkar,1.413,16.96666667,64
2441,1.3697156,103.8976244,UPP SERANGOON RD 365A,Hougang,0.841,10.08333333,71
2442,1.36920419,103.8975129,UPP SERANGOON RD 365B,Hougang,0.924,11.08333333,68
2443,1.354985765,103.8885575,HOUGANG AVE 1 111,Kovan,1.206,14.48333333,83
2444,1.368518245,103.8945839,HOUGANG AVE 5 302,Hougang,0.488,5.85,74
2445,1.37715825,103.8775236,HOUGANG AVE 9 964,Ang Mo Kio,3.879,46.55,7
2446,1.351443174,103.8795133,HOUGANG ST 11 159,Serangoon,0.91,10.93333333,90
2447,1.358130597,103.8879,HOUGANG ST 21 231,Kovan,0.553,6.65,85
2448,1.374806815,103.8877085,HOUGANG ST 61 698B,Hougang,1.102,13.23333333,67
2449,1.376398889,103.8841007,HOUGANG ST 91 921,Hougang,1.5,18,64
2450,1.375427007,103.878691,HOUGANG ST 91 950,Hougang,1.956,23.46666667,70
2451,1.373285871,103.8804136,HOUGANG ST 92 942,Hougang,1.833,22,67
2452,1.376825251,103.900641,UPP SERANGOON CRES 473A,Kangkar,1.309,15.71666667,64
2453,1.372496067,103.8961296,UPP SERANGOON RD 464,Hougang,0.847,10.16666667,68
2454,1.373424665,103.8918569,HOUGANG AVE 6 522,Hougang,0.346,4.15,68
2455,1.378133197,103.8917308,HOUGANG AVE 8 545,Buangkok,0.691,8.3,63
2456,1.351723552,103.8864872,LOR AH SOO 128,Kovan,1.41,16.93333333,85
2457,1.349532517,103.7315322,JURONG EAST AVE 1 339,Chinese Garden,1.009,12.11666667,31
2458,1.337011008,103.7387873,JURONG EAST ST 13 101,Jurong East,0.793,9.516666667,37
2459,1.339791488,103.7355028,JURONG EAST ST 13 115,Chinese Garden,0.605,7.266666667,33
2460,1.341127495,103.7381012,JURONG EAST ST 21 231,Chinese Garden,0.754,9.05,36
2461,1.341481293,103.7429734,JURONG EAST ST 24 241,Bukit Batok,1.209,14.5,28
2462,1.343741047,103.7414788,JURONG EAST ST 24 264,Chinese Garden,1.256,15.1,36
2463,1.346070466,103.7352527,JURONG EAST ST 32 306,Chinese Garden,0.924,11.1,30
2464,1.345144688,103.7347505,JURONG EAST ST 32 304,Chinese Garden,0.81,9.716666667,35
2465,1.319620579,103.7471114,PANDAN GDNS 412,Jurong East,1.992,23.91666667,37
2466,1.319879635,103.741754,TEBAN GDNS RD 34,Jurong East,2.307,27.68333333,34
2467,1.320494554,103.7399682,TEBAN GDNS RD 48,Jurong East,2.486,29.83333333,32
